역번호,역주변,호선,역명
2615,연신중교,,
2615,은혜초등학교,,
2615,연천초등학교,,
2615,대조동,,
2615,대조동,,
2615,대조초등학교,,
2615,갈현제2동,,
2615,갈현2동사무소,,
2615,선일여중교,,
2615,선일여상고교,,
2615,갈현1동사무소,,
2615,은평고용안정센터,,
2615,갈현1파출소,,
2615,세명컴퓨터고교,,
2615,불광3파출소,,
2615,불광제3동,,
2615,연서시장,,
2615,불광제2동,,
2615,불광2파출소,,
2615,불광2동사무소,,
2615,연신내우체국,,
2615,동명여자정보산업고교,,
2615,연지시장,,
2615,대조동사무소,,
2615,갈현초등학교,,
2615,선일초등학교,,
2615,선일여고교,,
2615,갈현제1동,,
2615,갈현중앙시장,,
2616,역촌사거리,,
2616,예일디자인고등학교,,
2616,백석교회,,
2616,대조초등학교,,
2616,동명여자정보산업고교,,
2616,역촌동주민센터,,
2616,구산동주민센터,,
2616,시립은평마을,,
2616,갈현동우체국,,
2616,동명여고,,
2616,역말사거리,,
2616,구산사거리,,
2616,구산중학교,,
2616,대조동,,
2616,삼성타운아파트,,
2616,대조동주민센터,,
2616,구산동,,
2616,갈현제2동,,
2616,역촌중앙시장,,
2616,구산시장,,
2616,역촌제1동,,
2616,하나효병원,,
2616,역촌교회,,
2616,예일여고,,
2616,신승준산부인과,,
2616,은평구시설관리공단,,
2616,은평구건강가정지원센터,,
2616,은평장애인자립생활센터,,
2616,은평중학교,,
2617,응암4동주민센터,,
2617,신사2동주민센터,,
2617,숭실고등학교,,
2617,신사초등학교,,
2617,[우수경관조망명소]불광천,,
2617,[우수경관조망명소]불광천,,
2617,명지전문대.명지대,,
2617,양지시장,,
2617,응암3동주민센터,,
2617,응암우체국,,
2617,대림시장,,
2617,응암시장,,
2617,응암초등학교,,
2617,"응암지구대(2동,3동,4동)",,
2617,상신중학교,,
2617,신사지구대,,
2617,인정병원,,
2617,충암초등학교,,
2617,은평문화예술정보학교,,
2617,불광천작은도서관,,
2617,구립응암정보도서관,,
2617,연서중학교,,
2618,북가좌지구대,,
2618,인정병원,,
2618,증산중학교,,
2618,북가좌1동주민센터,,
2618,신사지구대,,
2618,증산초등학교,,
2618,[우수경관조망명소]해담는 다리,,
2618,서대문구선거관리위원회,,
2618,연가초등학교,,
2618,증산시장,,
2618,증산구립정보도서관,,
2618,증산체육공원,,
2618,경남아파트,,
2618,증산동치안센터,,
2618,북가좌2동주민센터,,
2618,kt가좌전화국,,
2618,명지전문대학 (버스),,
2618,증산동주민센터,,
2618,증산종합시장,,
2618,북가좌제2동,,
2618,북가좌119안전센터,,
2618,연서중학교,,
2618,연희중학교,,
2618,대림시장,,
2618,우성아파트,,
2618,삼성래미안아파트,,
2618,북가좌초등학교,,
2619,상암초등학교,,
2619,누리꿈스퀘어빌딩,,
2619,디지털미디어시티(DMC),,
2619,성산2동우체국,,
2619,신북초등학교,,
2619,한국우진학교,,
2619,월드컵참누리아파트,,
2619,DMC마포청구아파트,,
2619,DMC청구아파트,,
2619,북가좌초등학교,,
2619,중암중학교,,
2619,천주교수색성당,,
2619,가재울뉴타운 방면,,
2619,증산빗물펌프장,,
2619,상암동,,
2619,북가좌제1동,,
2619,증산동,,
2619,한전수색변전소,,
2619,성산빗물펌프장,,
2619,DMC타워웨딩,,
2619,서부동산교회,,
2619,중동,,
2619,증산동,,
2619,성산제2동방면,,
2619,증산교,,
2619,북가좌1치안센타,,
2619,증산시장,,
2619,한샘상암사옥,,
2619,증산제일교회,,
2619,상암동주민센터,,
2619,상암고등학교,,
2619,이마트(이마트 수색점),,
2619,증산동주민센터,,
2619,한국영상자료원,,
2619,성산119안전센터,,
2620,"성산시영아파트(대우,선경,유원)",,
2620,교통안전공단서울지사,,
2620,성산119안전센터,,
2620,마포구청,,
2620,매봉산,,
2620,문화비축기지,,
2620,성산2동우체국,,
2620,디지털미디어시티 방면,,
2620,서울특별시생활체육회,,
2620,성원초등학교,,
2620,월드컵아파트 1.2단지,,
2620,성산 제 2동,,
2620,신북초등학교,,
2620,"월드컵공원(평화의 공원,하늘공원,노을공원,난지천공원)",,
2620,이대성산종합사회복지관,,
2620,마포농수산물시장,,
2620,서울월드컵경기장(서문.북문),,
2620,"서울월드컵경기장(동,남문)",,
2620,서울에너지드림센터,,
2620,중암중학교,,
2620,한국우진학교,,
2620,서울월드컵풋살경기장,,
2620,풋볼경기장,,
2620,"서울월드컵경기장(북문,서문)",,
2621,중동초등학교,,
2621,강북청년창업센터,,
2621,성산회관,,
2621,성사중학교,,
2621,제일성모병원,,
2621,성산임대아파트,,
2621,서부노인전문요양센터,,
2621,"마포구청, 보건소, 의회",,
2621,"한강시민공원(망원지구,난지캠핑장)",,
2621,성산로(성산대교),,
2621,평강교회,,
2621,성산자동차검사소,,
2621,서부면허시험장,,
2621,상암대우이안아파트,,
2621,망원상암마젤란아파트,,
2621,마포장애인종합복지관,,
2621,월드컵경기장(공원),,
2621,성산1동주민센터,,
2621,이대성산사회복지관,,
2621,성산2동주민센터,,
2621,망원2동주민센터,,
2621,미원1차아파트,,
2621,미원2차아파트,,
2621,성원1차아파트,,
2621,성원2차아파트,,
2621,대림아파트,,
2621,성산유원시영아파트,,
2621,중동계룡아파트,,
2621,세원아파트,,
2621,동성아파트,,
2621,가나안아파트,,
2621,마포농수산물시장,,
2621,서울시립마포청소년수련관,,
2621,교통안전공단 서울지사,,
2621,성원초등학교,,
2621,성산2동우체국,,
2621,신북초등학교,,
2621,성산제2동,,
2621,성서중학교,,
2621,성산제1동,,
2621,성서초등학교,,
2621,망원2치안센터,,
2621,망원동월드컵시장,,
2621,망원초등학교,,
2621,동교초등학교,,
2621,성산교회,,
2621,마포구정신건강증진센터,,
2621,도시철도공사 성산별관(오성빌딩),,
2622,합정동,,
2622,홍익대학교 사범대학 부속초등학교,,
2622,동교초등학교,,
2622,최규하대통령 가옥,,
2622,전쟁과 여성인권 박물관,,
2622,꿈틀학교,,
2622,천주교 성산동성당,,
2622,꿈나래영어도서관,,
2622,영진아파트,,
2622,대성아파트,,
2622,서교동,,
2622,성산제1동,,
2622,성서초등학교,,
2622,영진시장,,
2622,성산초등학교,,
2622,망원1동 주민센터,,
2622,망원지구대,,
2622,월드컵시장,,
2622,홍익대학교 사범대학 부속여자고등학교,,
2622,홍익대학교 사범대학 부속여자중학교,,
2622,망원시장,,
2622,성미산학교,,
2622,망원한강공원,,
2623,서교119안전센터,,
2623,100주년기념교회,,
2623,연세직업전문학교,,
2623,합정동주민센터,,
2623,성산초등학교,,
2623,망원동,,
2623,영진시장,,
2623,선유도공원방면,,
2623,망원동,,
2623,서교동,,
2623,서교동,,
2623,서교동주민센터,,
2623,서교우체국,,
2623,서교동,,
2623,서교우체국,,
2623,서교119안전센터,,
2623,대흥로,,
2623,상수동방면,,
2623,합정동,,
2623,합정치안센터,,
2623,절두산순교박물관,,
2623,합정동,,
2623,홀트아동복지회,,
2623,서교동,,
2623,성산중학교,,
2623,영진시장,,
2624,홍익어린이공원,,
2624,서교동우체국,,
2624,국민건강보험공단 마포지사,,
2624,서강초등학교,,
2624,극동방송,,
2624,서울시늘푸른여성지원센터,,
2624,서교119안전센터,,
2624,서강지구대,,
2624,시사포커스/시사신문,,
2624,서강교회(기독교장로교회),,
2624,홍익지구대,,
2624,한국중부발전 서울발전본부,,
2624,창전동우체국,,
2624,서울패션직업전문학교,,
2624,홍익대학교,,
2624,상수빗물펌프장,,
2624,성산중학교,,
2624,서강교회(기독교대한감리회),,
2624,서울신용평가정보,,
2625,서강해모로아파트,,
2625,마포구립서강도서관,,
2625,세이브더칠드런,,
2625,농협,,
2625,서강동주민센터,,
2625,마포소방서,,
2625,신수중학교,,
2625,서강초등학교,,
2625,창전중앙하이츠아파트,,
2625,경남아너스빌아파트,,
2625,하나은행,,
2625,창전동 현대 홈타운아파트,,
2625,창전삼성래미안아파트,,
2625,신수시장,,
2625,GS아파트,,
2625,신수성원아파트,,
2625,동아평생교육센터,,
2625,신촌삼익아파트,,
2625,신수동주민센터,,
2625,신석초등학교,,
2625,서강대교,,
2625,서강지구대,,
2625,서강쌍용예가아파트,,
2625,광성중학교,,
2625,대원칸타빌아파트,,
2625,신수치안센터,,
2625,밤섬경남아너스빌아파트,,
2625,전국재해구호협회,,
2625,신촌방면,,
2625,신촌방면,,
2625,신촌방면,,
2625,서강대교,,
2625,광성고등학교,,
2625,CJ 아지트 광흥창,,
2625,마포노인종합복지회관,,
2625,신촌연세병원,,
2625,마포웨스트리버태영데시앙아파트,,
2625,신촌숲 아이파크 아파트,,
2626,마포아동발달센터,,
2626,신석초등학교,,
2626,용강지구대,,
2626,서울디자인고등학교,,
2626,서강대학교,,
2626,서울동도중학교,,
2626,광성중·고교,,
2626,동양아파트,,
2626,한국전기안전공사 서울지역본부,,
2626,신수치안센터,,
2626,중앙하이츠,,
2626,상록아파트,,
2626,서강대기숙사,,
2626,서강대동문회관,,
2626,근로복지공단,,
2626,"서울여중,고등학교",,
2626,삼성아파트,,
2626,염리동주민센터,,
2626,염리동치안센터,,
2626,"숭문 중, 고등학교",,
2626,용강초등학교,,
2626,한국통신(중앙데이터통신국),,
2626,염리초등학교,,
2626,용강동주민센터,,
2626,태영아파트,,
2626,마포구치매지원센터,,
2626,마포아트센터,,
2626,마포세무서,,
2627,마포경찰서,,
2627,경찰공제회,,
2627,국립공원관리공단,,
2627,공덕동 주민센터,,
2627,아현동주민센터,,
2627,서울여자고등학교,,
2627,마포소방서,,
2627,동도중학교,,
2627,서울디지털대학교,,
2627,서울디자인고등학교,,
2627,사랑의전화 마포종합사회복지관,,
2627,서울여자중학교,,
2627,서울서부고용센터,,
2627,염리초등학교,,
2627,한국전력공사 서부지점,,
2627,한미교육위원단,,
2627,마포세무서,,
2627,마포등기소,,
2627,한국지방재정공제회,,
2627,한국사회복지회관,,
2627,용마루고개,,
2627,국민건강보험공단,,
2627,공덕동로터리,,
2627,신촌방면,,
2627,서대문방면,,
2627,공덕초등학교,,
2627,서울서부지방검찰청,,
2627,만리동고개,,
2627,한겨레신문사,,
2627,도화1동,,
2627,도화동주민센터,,
2627,도화치안센터,,
2627,서강로,,
2627,공덕1동,,
2627,서울서부지방법원,,
2627,공덕시장,,
2627,효창공원방면,,
2627,공덕2동,,
2628,경의선숲길,,
2628,용산꿈나무종합타운,,
2628,선린인터넷고등학교,,
2628,용문시장,,
2628,용산전자상가,,
2628,용산등기소,,
2628,대우푸르지오아파트,,
2628,용문동,,
2628,백범김구기념관,,
2628,남정초등학교,,
2628,롯데캐슬센터포레아파트,,
2628,식민지역사박물관,,
2628,한반도국제대학원대학교,,
2628,(사)대한노인회 서울시연합회,,
2628,서울금양초등학교,,
2628,효창동주민센터,,
2628,용산구 보건분소,,
2628,효창종합사회복지관,,
2628,원효지구대,,
2628,선린중학교,,
2628,원효로우체국,,
2628,숙명여자대학교,,
2628,용문동우체국,,
2628,용문동주민센터,,
2628,도원동,,
2628,"효창공원(백범김구선생의묘,3의사의묘,임정요인의묘)",,
2628,효창운동장,,
2628,서울자동차고등학교,,
2628,용산경찰서,,
2628,효창파크KCC스위첸아파트,,
2628,도원삼성래미안아파트,,
2628,당고개순교성지,,
2628,남이장군사당,,
2628,원효로1동주민센터,,
2629,용산파크자이,,
2629,우리은행 용산지점,,
2629,남영역방면,,
2629,대구탕골목,,
2629,용산소방서,,
2629,국립서울맹학교,,
2629,뮤지엄웨딩홀,,
2629,용산초등학교,,
2629,전쟁기념관 북문,,
2629,전쟁기념관 정문,,
2629,서울지방보훈청,,
2629,국방부,,
2629,육군회관,,
2629,국방회관,,
2629,KT 용산지점,,
2630,국군재정관리단,,
2630,한강로제2동,,
2630,보성여자고등학교,,
2630,한신아파트,,
2630,용산아파트,,
2630,남산대림아파트,,
2630,용산2가동,,
2630,삼각지역,,
2630,전쟁기념관방면,,
2630,이태원우체국,,
2630,서울디지텍고등학교,,
2630,이태원제2동,,
2630,이태원제1동,,
2630,이태원시장,,
2630,국방부방면,,
2630,이태원초등학교,,
2630,남산3호터널방면,,
2630,용산구청,,
2631,KB국민은행,,
2631,스타벅스,,
2631,이태원글로벌빌리지센터,,
2631,헤밀톤호텔,,
2631,이태원관광특구연합회,,
2631,용산구보건소,,
2631,보광동교회,,
2631,필리핀대사관,,
2631,한남동,,
2631,서울보광초등학교,,
2631,용산구청,,
2631,삼각지방면,,
2631,한국폴리텍Ⅰ대학,,
2631,서울시티투어버스타는곳,,
2631,이태원성당,,
2631,공항버스,,
2631,기업은행,,
2631,맥도날드,,
2631,이태원119 안전센터,,
2631,순천향대학병원,,
2631,신한은행,,
2631,오산고등학교,,
2631,KEB하나은행,,
2631,우리은행,,
2631,이슬람사원,,
2631,아이피부티크호텔,,
2631,이태원 1동 주민센터,,
2631,이태원파출소,,
2631,이태원시장,,
2631,제일기획,,
2631,청화아파트,,
2631,캐피탈호텔,,
2631,크라운관광호텔,,
2631,하얏트호텔,,
2631,한남동 주민센터,,
2632,경찰청 교육장,,
2632,순천향대학병원,,
2632,"강남방면 버스환승(142번,144번,402번,407번,420번,3011번,6211번)",,
2632,용산 공예관,,
2632,아마도 예술공간/연구소,,
2632,이태원방면,,
2632,한남초등학교,,
2632,이태원로,,
2632,블루스퀘어,,
2632,버티고개역방면,,
2632,서울특별시중부기술교육원,,
2632,한남2치안센터,,
